hex_id;latitud;longitud
898e62c0843ffff;-12.082125;-77.0457
898e62c0a97ffff;-12.081591;-77.05169
898e62c0a93ffff;-12.079621;-77.05452
898e62c0e2fffff;-12.078187;-77.05136
898e62c085bffff;-12.080156;-77.04853
898e62c0853ffff;-12.078722;-77.04537
898e62c08cfffff;-12.077288;-77.04221
898e62c0e27ffff;-12.076753;-77.0482
898e62c0c6bffff;-12.067079;-77.04123
898e62c0133ffff;-12.04756;-77.0484
898e62c0c4fffff;-12.061707;-77.04373
898e62c0c5bffff;-12.0563345;-77.046234
898e62c0e33ffff;-12.071382;-77.050705
898e62c0307ffff;-12.055629;-77.07334
898e62c0c0bffff;-12.058838;-77.037415
898e62c08c3ffff;-12.073885;-77.041885
898e62c0c47ffff;-12.060272;-77.04057
898e62c0c57ffff;-12.0568695;-77.040245
898e62c01abffff;-12.044156;-77.04807
898e62c01afffff;-12.046125;-77.04524
898e62c0ccbffff;-12.051497;-77.04275
898e62c0c43ffff;-12.058304;-77.0434
898e62c0303ffff;-12.053659;-77.07617
898e62c030fffff;-12.057062;-77.0765
898e62c033bffff;-12.0590315;-77.07367
898e62c0333ffff;-12.057598;-77.07051
898e62c03afffff;-12.056164;-77.06735
898e62c0ed3ffff;-12.056699;-77.06136
898e62c016fffff;-12.055264;-77.058205
898e62c0e77ffff;-12.074249;-77.05702
898e62c0ec3ffff;-12.060102;-77.06169
898e62c0323ffff;-12.061001;-77.07084
898e62c032fffff;-12.0644045;-77.07117
898e62c1d97ffff;-12.067807;-77.071495
898e62c1d87ffff;-12.071211;-77.07182
898e62c1dbbffff;-12.074614;-77.07216
898e62c0e43ffff;-12.068342;-77.065506
898e62c0c73ffff;-12.062242;-77.03774
898e62c0c7bffff;-12.063676;-77.0409
898e62c0107ffff;-12.04559;-77.05123
898e62c0eb7ffff;-12.06511;-77.04406
898e62c0c4bffff;-12.059738;-77.04656
898e62c0173ffff;-12.048458;-77.05755
898e62c0177ffff;-12.050427;-77.05472
898e62c012bffff;-12.052397;-77.05189
898e62c012fffff;-12.054366;-77.04906
898e62c0e97ffff;-12.057769;-77.049385
898e62c0e87ffff;-12.061172;-77.04972
898e62c0ebbffff;-12.064575;-77.05005
898e62c0eabffff;-12.067978;-77.05038
898e62c198fffff;-12.096467;-77.077286
898e62c18bbffff;-12.084651;-77.09427
898e62c188fffff;-12.082682;-77.0971
898e62c1813ffff;-12.084116;-77.10026
898e62c18c7ffff;-12.082147;-77.10309
898e62c0337ffff;-12.0595665;-77.06768
898e62c0e4bffff;-12.069777;-77.068665
898e62c0ecfffff;-12.063505;-77.06202
898e62c1d3bffff;-12.082854;-77.07597
898e62c1c6fffff;-12.075339;-77.10243
898e62c0c63ffff;-12.065644;-77.03807
898e62c08cbffff;-12.075319;-77.045044
898e62c08d3ffff;-12.070481;-77.04156
898e62c0cdbffff;-12.048095;-77.04241
898e62c0137ffff;-12.049528;-77.04557
898e62c010fffff;-12.047025;-77.05439
898e62c013bffff;-12.048993;-77.05156
898e62c0123ffff;-12.050962;-77.04873
898e62c0127ffff;-12.052932;-77.0459
898e62c0c53ffff;-12.0549;-77.043076
898e62c08dbffff;-12.071916;-77.044716
898e62c0e37ffff;-12.07335;-77.047874
898e62c0eafffff;-12.069947;-77.04755
898e62c0ea3ffff;-12.066544;-77.04722
898e62c0e23ffff;-12.074784;-77.05103
898e62c1d6fffff;-12.089126;-77.08262
898e62c18a7ffff;-12.08859;-77.08861
898e62c19d3ffff;-12.090559;-77.08578
898e62c19d7ffff;-12.092528;-77.08295
898e62c198bffff;-12.094498;-77.08012
898e62c18a3ffff;-12.08662;-77.09144
898e62c18c3ffff;-12.080176;-77.10592
898e62c1da3ffff;-12.076583;-77.06933
898e62c0ea7ffff;-12.068513;-77.04439
898e62c0eb3ffff;-12.063141;-77.04689
898e62c1db3ffff;-12.073179;-77.06899
898e62c0e4fffff;-12.071746;-77.065834
898e62c0e7bffff;-12.073714;-77.06301
898e62c0e47ffff;-12.070312;-77.062675
898e62c0e53ffff;-12.0649395;-77.06518
898e62c1cc3ffff;-12.056353;-77.103615
898e62c1cd7ffff;-12.054919;-77.10046
898e62c1c9bffff;-12.053486;-77.0973
898e62c1127ffff;-12.05922;-77.10993
898e62c112fffff;-12.060654;-77.11309
898e62c1e97ffff;-12.064057;-77.11342
898e62c1c4bffff;-12.066028;-77.11059
898e62c1c5bffff;-12.062624;-77.11026
898e62c1c57ffff;-12.06316;-77.10427
898e62c1c1bffff;-12.061727;-77.10111
898e62c1c8fffff;-12.058859;-77.094795
898e62c1ca3ffff;-12.062798;-77.089134
898e62c1dd3ffff;-12.066736;-77.08347
898e62c1dcbffff;-12.071574;-77.08696
898e62c1c3bffff;-12.069069;-77.09578
898e62c1c07ffff;-12.065665;-77.09545
898e62c18dbffff;-12.078207;-77.10875
898e62c1eafffff;-12.076238;-77.11158
898e62c1e33ffff;-12.077671;-77.11474
898e62c1eabffff;-12.074267;-77.11441
898e62c1e07ffff;-12.075702;-77.11757
898e62c1e17ffff;-12.072298;-77.11724
898e62c0327ffff;-12.06297;-77.06801
898e62c1c33ffff;-12.067635;-77.09262
898e62c1d57ffff;-12.076946;-77.084465
898e62c1c2fffff;-12.074442;-77.09328
898e62c1893ffff;-12.075875;-77.09644
898e62c1c2bffff;-12.072472;-77.09611
898e62c1c67ffff;-12.073906;-77.099266
898e62c1c77ffff;-12.070502;-77.09894
898e62c1c63ffff;-12.071937;-77.1021
898e62c1c7bffff;-12.069966;-77.10493
898e62c1c8bffff;-12.056889;-77.097626
898e62c1c13ffff;-12.060292;-77.09795
898e62c006bffff;-12.03951;-77.08084
898e62c02a7ffff;-12.040944;-77.084
898e62c0077ffff;-12.036642;-77.074524
898e62c003bffff;-12.035209;-77.071365
898e62c0033ffff;-12.033774;-77.06821
898e62c0b63ffff;-12.113285;-77.04267
898e62c0b2bffff;-12.113819;-77.03668
898e62c056bffff;-12.029473;-77.05874
898e62c1147ffff;-12.052774;-77.12441
898e62c1173ffff;-12.054744;-77.12158
898e62c1143ffff;-12.050804;-77.12724
898e62c1153ffff;-12.0474;-77.12691
898e62c1027ffff;-12.04543;-77.12974
898e62c11cbffff;-12.043997;-77.12658
898e62c11dbffff;-12.040593;-77.12625
898e62c11d3ffff;-12.03916;-77.12309
898e62c11c3ffff;-12.042563;-77.12342
898e62c11cfffff;-12.045967;-77.12375
898e62c1157ffff;-12.049371;-77.124084
898e62c110bffff;-12.051341;-77.121254
898e62c111bffff;-12.047937;-77.12092
898e62c110fffff;-12.05331;-77.11842
898e62c1107ffff;-12.051877;-77.115265
898e62c11a3ffff;-12.04901;-77.10894
898e62c11abffff;-12.050444;-77.1121
898e62c1117ffff;-12.048473;-77.11493
898e62c1103ffff;-12.049907;-77.11809
898e62c1113ffff;-12.046504;-77.11776
898e62c11c7ffff;-12.044534;-77.12059
898e62c11d7ffff;-12.04113;-77.12026
898e62c118bffff;-12.0431;-77.11743
898e62c118fffff;-12.04507;-77.1146
898e62c119bffff;-12.039697;-77.1171
898e62c10a7ffff;-12.0371895;-77.12592
898e62c11bbffff;-12.04704;-77.11177
898e62c11b3ffff;-12.045607;-77.10861
898e62c11b7ffff;-12.047576;-77.10578
898e62c027bffff;-12.046143;-77.10262
898e62c0273ffff;-12.044709;-77.099464
898e62c020fffff;-12.043276;-77.096306
898e62c02b7ffff;-12.03754;-77.08367
898e62c000fffff;-12.033239;-77.074196
898e62c0207ffff;-12.0418415;-77.09315
898e62c0073ffff;-12.034673;-77.077354
898e62c0007ffff;-12.031805;-77.07104
898e62c00a3ffff;-12.028937;-77.06472
898e62c00b7ffff;-12.027504;-77.06156
898e62c057bffff;-12.02607;-77.0584
898e62c02abffff;-12.040408;-77.08999
898e62c02a3ffff;-12.038975;-77.08683
898e62c007bffff;-12.036107;-77.08051
898e62c00abffff;-12.030372;-77.06788
898e62c1183ffff;-12.041667;-77.11427
898e62c1187ffff;-12.043636;-77.11144
898e62c024bffff;-12.042203;-77.108284
898e62c024fffff;-12.044173;-77.10545
898e62c0247ffff;-12.042739;-77.102295
898e62c020bffff;-12.041306;-77.09914
898e62c0203ffff;-12.039872;-77.09598
898e62c0217ffff;-12.038438;-77.09282
898e62c02bbffff;-12.037004;-77.08966
898e62c02b3ffff;-12.035571;-77.0865
898e62c0047ffff;-12.032703;-77.080185
898e62c004fffff;-12.034137;-77.08334
898e62c000bffff;-12.03127;-77.07703
898e62c0003ffff;-12.029836;-77.07387
898e62c0017ffff;-12.028402;-77.07071
898e62c00bbffff;-12.026968;-77.06755
898e62c00b3ffff;-12.025535;-77.06439
898e62c054fffff;-12.0241;-77.06123
898e62c10a3ffff;-12.035219;-77.12875
898e62c10b7ffff;-12.033786;-77.125595
898e62c154bffff;-12.028412;-77.12809
898e62c10b3ffff;-12.031816;-77.128426
898e62c109bffff;-12.025905;-77.13691
898e62c146bffff;-12.021964;-77.14257
898e62c146fffff;-12.023934;-77.13974
898e62c147bffff;-12.018559;-77.14224
898e62c1473ffff;-12.017127;-77.139084
898e62c1477ffff;-12.019097;-77.13625
898e62c142bffff;-12.021068;-77.13342
898e62c140fffff;-12.015694;-77.135925
898e62c141bffff;-12.010319;-77.13842
898e62c154fffff;-12.030382;-77.12527
898e62c1097ffff;-12.026442;-77.13092
898e62c155bffff;-12.025008;-77.12776
898e62c142fffff;-12.023038;-77.13059
898e62c1093ffff;-12.024471;-77.13375
898e62c1467ffff;-12.022501;-77.13658
898e62c1463ffff;-12.020531;-77.13941
898e62c1403ffff;-12.01229;-77.1356
898e62c140bffff;-12.013723;-77.138756
898e62c1413ffff;-12.008886;-77.13526
898e62c14c7ffff;-12.006915;-77.13809
898e62c148bffff;-12.005482;-77.13493
898e62c149bffff;-12.002078;-77.134605
898e62c1483ffff;-12.004049;-77.131775
898e62c1497ffff;-12.002616;-77.12862
898e62c3267ffff;-11.998674;-77.13428
898e62c322bffff;-11.997241;-77.13112
898e62c3223ffff;-11.995809;-77.12796
898e62c1427ffff;-12.021605;-77.12743
898e62c1423ffff;-12.019634;-77.130264
898e62c1437ffff;-12.018201;-77.127106
898e62c1433ffff;-12.016231;-77.12994
898e62c14afffff;-12.014797;-77.12678
898e62c14a3ffff;-12.011394;-77.12645
898e62c14b3ffff;-12.00799;-77.126114
898e62c334bffff;-12.004586;-77.125786
898e62c335bffff;-12.001183;-77.12546
898e62c3227ffff;-11.997779;-77.12513
898e62c021bffff;-12.037902;-77.09881
898e62c02cfffff;-12.035933;-77.10164
898e62c0253ffff;-12.037366;-77.1048
898e62c025bffff;-12.038799;-77.107956
898e62c0257ffff;-12.039336;-77.10197
898e62c1523ffff;-12.033426;-77.11046
898e62c1507ffff;-12.028052;-77.11295
898e62c158bffff;-12.019275;-77.11513
898e62c1597ffff;-12.016408;-77.10881
898e62c15d7ffff;-12.017304;-77.11796
898e62c159bffff;-12.015871;-77.1148
898e62c1593ffff;-12.014438;-77.11164
898e62c15d3ffff;-12.015334;-77.12079
898e62c3363ffff;-12.010497;-77.1173
898e62c3343ffff;-12.003153;-77.12263
898e62c1487ffff;-12.00602;-77.128944
898e62c152fffff;-12.03683;-77.11079
898e62c0243ffff;-12.04077;-77.105125
898e62c1527ffff;-12.035396;-77.10763
898e62c02cbffff;-12.033962;-77.10447
898e62c02c3ffff;-12.032529;-77.10131
898e62c02dbffff;-12.030559;-77.10414
898e62c1537ffff;-12.031993;-77.1073
898e62c1533ffff;-12.030023;-77.11013
898e62c15afffff;-12.028589;-77.10697
898e62c15a7ffff;-12.027155;-77.103806
898e62c15a3ffff;-12.025186;-77.106636
898e62c15abffff;-12.026619;-77.109795
898e62c1517ffff;-12.024649;-77.112625
898e62c15bbffff;-12.023215;-77.10947
898e62c15b3ffff;-12.021782;-77.10631
898e62c1587ffff;-12.019812;-77.10914
898e62c158fffff;-12.021245;-77.1123
898e62c1513ffff;-12.022678;-77.115456
898e62c15c7ffff;-12.020708;-77.118286
898e62c1583ffff;-12.017841;-77.11197
898e62c336fffff;-12.013901;-77.11763
898e62c3367ffff;-12.012467;-77.11447
898e62c332bffff;-12.011034;-77.11131
898e62c336bffff;-12.01193;-77.12046
898e62c3377ffff;-12.009064;-77.11414
898e62c337bffff;-12.008527;-77.120125
898e62c3373ffff;-12.007093;-77.11697
898e62c330fffff;-12.00566;-77.11381
898e62c334fffff;-12.0065565;-77.122955
898e62c3347ffff;-12.005123;-77.1198
898e62c330bffff;-12.00369;-77.11664
898e62c3353ffff;-11.999749;-77.1223
898e62c143bffff;-12.017664;-77.133095
898e62c1407ffff;-12.01426;-77.13277
898e62c14abffff;-12.012827;-77.12961
898e62c14bbffff;-12.009423;-77.12927
898e62c1417ffff;-12.010857;-77.13244
898e62c148fffff;-12.007453;-77.1321
898e62c1493ffff;-12.000646;-77.13145
898e62c322fffff;-11.999212;-77.12829
898e62c14a7ffff;-12.013364;-77.12362
898e62c14b7ffff;-12.00996;-77.12329
898e62c15dbffff;-12.0167675;-77.12395
898e62c15c3ffff;-12.018738;-77.12112
898e62c15cbffff;-12.020171;-77.124275
898e62c1553ffff;-12.023575;-77.1246
898e62c1557ffff;-12.025545;-77.12177
898e62c0013ffff;-12.026432;-77.07354
898e62c1543ffff;-12.0269785;-77.12493
898e62c1547ffff;-12.028949;-77.1221
898e62c156bffff;-12.035756;-77.122765
898e62c156fffff;-12.037726;-77.119934
898e62c1193ffff;-12.038263;-77.113945
898e62c1567ffff;-12.036293;-77.116776
898e62c1197ffff;-12.040233;-77.111115
898e62c152bffff;-12.03486;-77.11362
898e62c153bffff;-12.031456;-77.11329
898e62c1577ffff;-12.032889;-77.11645
898e62c1563ffff;-12.034323;-77.119606
898e62c1573ffff;-12.030919;-77.11928
898e62c150fffff;-12.029486;-77.11612
898e62c1503ffff;-12.026082;-77.11578
898e62c15cfffff;-12.022141;-77.121445
898e62c0057ffff;-12.0293;-77.07986
898e62c008fffff;-12.024999;-77.07038
898e62c054bffff;-12.022131;-77.064064
898e62c0097ffff;-12.020162;-77.066895
898e62c157bffff;-12.032352;-77.12244
898e62c150bffff;-12.027515;-77.11894
898e62c151bffff;-12.024112;-77.118614
898e62c02c7ffff;-12.034499;-77.09848
898e62c0213ffff;-12.0364685;-77.09565
898e62c028fffff;-12.035035;-77.09249
898e62c0287ffff;-12.033601;-77.08933
898e62c004bffff;-12.032167;-77.086174
898e62c0043ffff;-12.030734;-77.083015
898e62c001bffff;-12.027866;-77.0767
898e62c0087ffff;-12.023565;-77.06722
898e62c0543ffff;-12.020698;-77.060905
898e62c0427ffff;-12.015325;-77.06341
898e62c055bffff;-12.018727;-77.063736
898e62c0093ffff;-12.018192;-77.069725
898e62c042fffff;-12.016758;-77.06657
898e62c0423ffff;-12.013355;-77.06624
898e62c008bffff;-12.023029;-77.07321
898e62c0083ffff;-12.021595;-77.07005
898e62c009bffff;-12.019626;-77.07288
898e62c00d7ffff;-12.021059;-77.07604
898e62c00c7ffff;-12.024463;-77.07637
898e62c00cfffff;-12.025897;-77.07953
898e62c0053ffff;-12.02733;-77.08269
898e62c005bffff;-12.028764;-77.085846
898e62c0297ffff;-12.030198;-77.089005
898e62c0293ffff;-12.028228;-77.091835
898e62c00dbffff;-12.020523;-77.08203
898e62c0623ffff;-12.023391;-77.08835
898e62c0667ffff;-12.026258;-77.094666
898e62c066fffff;-12.027692;-77.097824
898e62c0663ffff;-12.024288;-77.09749
898e62c0677ffff;-12.022855;-77.09433
898e62c0633ffff;-12.019987;-77.08801
898e62c06a3ffff;-12.01515;-77.084526
898e62c0673ffff;-12.0208845;-77.09716
898e62c0283ffff;-12.031631;-77.09216
898e62c0627ffff;-12.025361;-77.08552
898e62c00cbffff;-12.023927;-77.08236
898e62c00c3ffff;-12.022493;-77.0792
898e62c042bffff;-12.014789;-77.0694
898e62c0467ffff;-12.016222;-77.072556
898e62c046fffff;-12.017656;-77.075714
898e62c0637ffff;-12.021957;-77.08519
898e62c062bffff;-12.024824;-77.09151
898e62c06afffff;-12.018554;-77.084854
898e62c028bffff;-12.033065;-77.09532
898e62c02d7ffff;-12.0310955;-77.09815
898e62c02d3ffff;-12.029125;-77.10098
898e62c15b7ffff;-12.023752;-77.10348
898e62c066bffff;-12.025722;-77.10065
898e62c064bffff;-12.018378;-77.10598
898e62c332fffff;-12.013004;-77.10848
898e62c065bffff;-12.014975;-77.10565
898e62c029bffff;-12.029661;-77.09499
898e62c062fffff;-12.026794;-77.08868
898e62c00d3ffff;-12.01909;-77.07887
898e62c06a7ffff;-12.01712;-77.0817
898e62c046bffff;-12.015686;-77.078545
898e62c0477ffff;-12.012819;-77.07223
898e62c0463ffff;-12.014253;-77.075386
898e62c0433ffff;-12.009952;-77.06591
898e62c043bffff;-12.011385;-77.06907
898e62c0437ffff;-12.011921;-77.06308
898e62c04afffff;-12.008517;-77.06275
898e62c04a3ffff;-12.005115;-77.06242
898e62c0487ffff;-11.999742;-77.064926
898e62c0497ffff;-11.996338;-77.06459
898e62c048fffff;-12.001175;-77.06808
898e62c0417ffff;-12.004579;-77.06841
898e62c04bbffff;-12.003144;-77.065254
898e62c04abffff;-12.006548;-77.06558
898e62c0407ffff;-12.007982;-77.06874
898e62c0473ffff;-12.010849;-77.07506
898e62c040fffff;-12.009416;-77.0719
898e62c06abffff;-12.016584;-77.087685
898e62c0647ffff;-12.018915;-77.09999
898e62c047bffff;-12.012283;-77.07821
898e62c06b7ffff;-12.013717;-77.08137
898e62c0607ffff;-12.018018;-77.09084
898e62c060fffff;-12.019451;-77.094
898e62c067bffff;-12.022318;-77.10032
898e62c064fffff;-12.020349;-77.10315
898e62c0643ffff;-12.016945;-77.10282
898e62c060bffff;-12.017481;-77.09683
898e62c0657ffff;-12.0155115;-77.09966
898e62c0653ffff;-12.013541;-77.10249
898e62c3327ffff;-12.011571;-77.10532
898e62c3323ffff;-12.009601;-77.108154
898e62c333bffff;-12.00763;-77.110985
898e62c3357ffff;-12.001719;-77.11947
898e62c331bffff;-12.000286;-77.11631
898e62c33cfffff;-11.998316;-77.11914
898e62c3237ffff;-11.994375;-77.1248
898e62c33c3ffff;-11.994912;-77.11881
898e62c33cbffff;-11.9963455;-77.12197
898e62c33c7ffff;-11.996882;-77.11598
898e62c3313ffff;-11.998853;-77.11315
898e62c3307ffff;-12.004227;-77.11065
898e62c3303ffff;-12.002256;-77.11348
898e62c3317ffff;-12.000823;-77.11032
898e62c3333ffff;-12.006197;-77.10783
898e62c3337ffff;-12.008167;-77.104996
898e62c06cbffff;-12.010138;-77.102165
898e62c06cfffff;-12.012108;-77.099335
898e62c0617ffff;-12.014614;-77.090515
898e62c06bbffff;-12.013181;-77.08736
898e62c0493ffff;-11.994369;-77.06742
898e62c0603ffff;-12.0160475;-77.09367
898e62c06b3ffff;-12.011746;-77.0842
898e62c061bffff;-12.014078;-77.096504
898e62c044fffff;-12.010313;-77.08104
898e62c0447ffff;-12.00888;-77.07788
898e62c040bffff;-12.007446;-77.07472
898e62c0403ffff;-12.006012;-77.07156
898e62c0413ffff;-12.002608;-77.071236
898e62c048bffff;-11.999206;-77.07091
898e62c0483ffff;-11.997771;-77.06775
898e62c222fffff;-11.992934;-77.06426
898e62c33dbffff;-11.992942;-77.12164
898e62c32afffff;-11.990972;-77.12447
898e62c3233ffff;-11.992404;-77.12763
898e62c323bffff;-11.993837;-77.13079
898e62c3207ffff;-11.990434;-77.130455
898e62c32abffff;-11.989;-77.1273
898e62c32a3ffff;-11.987568;-77.12414
898e62c32bbffff;-11.985597;-77.12697
898e62c32b3ffff;-11.984163;-77.12381
898e62c304bffff;-11.98076;-77.12348
898e62c305bffff;-11.977356;-77.12315
898e62c3043ffff;-11.979326;-77.12032
898e62c304fffff;-11.982731;-77.12065
898e62c32b7ffff;-11.986135;-77.12098
898e62c32a7ffff;-11.989538;-77.121315
898e62c33bbffff;-11.99939;-77.10716
898e62c33b7ffff;-11.999927;-77.10117
898e62c33b3ffff;-11.997956;-77.104004
898e62c317bffff;-11.998493;-77.098015
898e62c3173ffff;-11.99706;-77.09486
898e62c313bffff;-11.997597;-77.088875
898e62c31afffff;-11.994729;-77.08256
898e62c3107ffff;-11.994193;-77.08855
898e62c3133ffff;-11.996162;-77.08572
898e62c31a7ffff;-11.993296;-77.0794
898e62c31abffff;-11.99276;-77.08539
898e62c31a3ffff;-11.991325;-77.08223
898e62c31b7ffff;-11.989892;-77.07907
898e62c222bffff;-11.990965;-77.06709
898e62c227bffff;-11.988459;-77.07591
898e62c2267ffff;-11.992398;-77.07025
898e62c049bffff;-11.995802;-77.07058
898e62c226fffff;-11.993832;-77.07341
898e62c226bffff;-11.991862;-77.07624
898e62c04d3ffff;-11.995266;-77.07657
898e62c04d7ffff;-11.997235;-77.07374
898e62c04c7ffff;-12.000639;-77.074066
898e62c041bffff;-12.004043;-77.074394
898e62c0457ffff;-12.005476;-77.07755
898e62c044bffff;-12.008344;-77.08387
898e62c0443ffff;-12.006909;-77.08071
898e62c0683ffff;-12.007807;-77.08986
898e62c068bffff;-12.00924;-77.09302
898e62c0453ffff;-12.003507;-77.08038
898e62c068fffff;-12.01121;-77.09019
898e62c06c7ffff;-12.010674;-77.096176
898e62c04cfffff;-12.002072;-77.077225
898e62c04c3ffff;-11.998669;-77.0769
898e62c04dbffff;-11.996699;-77.07973
898e62c04cbffff;-12.000103;-77.080055
898e62c3127ffff;-12.001536;-77.08321
898e62c3137ffff;-11.998133;-77.082886
898e62c3123ffff;-11.999566;-77.086044
898e62c312fffff;-12.00297;-77.08637
898e62c045bffff;-12.00494;-77.08354
898e62c0687ffff;-12.009777;-77.08703
898e62c0697ffff;-12.006373;-77.0867
898e62c06d7ffff;-12.007271;-77.09585
898e62c0693ffff;-12.004403;-77.08953
898e62c3177ffff;-11.99903;-77.09203
898e62c312bffff;-12.001;-77.0892
898e62c3163ffff;-12.0004635;-77.09519
898e62c316bffff;-12.001897;-77.09835
898e62c33a3ffff;-12.00136;-77.10433
898e62c33a7ffff;-12.00333;-77.10151
898e62c33abffff;-12.002793;-77.10749
898e62c33afffff;-12.004764;-77.10467
898e62c06dbffff;-12.006734;-77.10184
898e62c06d3ffff;-12.0053005;-77.09868
898e62c316fffff;-12.003867;-77.09552
898e62c3167ffff;-12.002434;-77.09236
898e62c069bffff;-12.005837;-77.09269
898e62c06c3ffff;-12.008704;-77.09901
898e62c0613ffff;-12.012644;-77.093346
898e62c063bffff;-12.021421;-77.09117
898e62c3047ffff;-11.9812975;-77.11749
898e62c300bffff;-11.979864;-77.114334
898e62c3007ffff;-11.980401;-77.108345
898e62c3033ffff;-11.982371;-77.10552
898e62c300fffff;-11.981834;-77.1115
898e62c3003ffff;-11.978431;-77.111176
898e62c30afffff;-11.980938;-77.10236
898e62c3037ffff;-11.984342;-77.10269
898e62c30a7ffff;-11.979505;-77.099205
898e62c31dbffff;-11.982908;-77.09953
898e62c31c3ffff;-11.984879;-77.0967
898e62c356fffff;-11.9800415;-77.093216
898e62c31d3ffff;-11.981475;-77.096375
898e62c31d7ffff;-11.983445;-77.093544
898e62c319bffff;-11.982012;-77.090385
898e62c3183ffff;-11.983982;-77.087555
898e62c225bffff;-11.981115;-77.08124
898e62c2257ffff;-11.981651;-77.07526
898e62c2203ffff;-11.982188;-77.06927
898e62c220bffff;-11.983622;-77.072426
898e62c2207ffff;-11.984158;-77.06644
898e62c2243ffff;-11.983085;-77.07841
898e62c3197ffff;-11.982549;-77.0844
898e62c31b3ffff;-11.987923;-77.0819
898e62c3187ffff;-11.985952;-77.084724
898e62c31bbffff;-11.989356;-77.08505
898e62c224bffff;-11.984519;-77.081566
898e62c224fffff;-11.986488;-77.07874
898e62c2247ffff;-11.985055;-77.075584
898e62c2273ffff;-11.987025;-77.072754
898e62c2263ffff;-11.990429;-77.07308
898e62c2277ffff;-11.988995;-77.06992
898e62c220fffff;-11.985591;-77.069595
898e62c223bffff;-11.987561;-77.066765
898e62c3073ffff;-11.983268;-77.11466
898e62c307bffff;-11.984701;-77.11782
898e62c306bffff;-11.988105;-77.11815
898e62c33d3ffff;-11.9915085;-77.118484
898e62c33d7ffff;-11.993479;-77.115654
898e62c338bffff;-11.995449;-77.11282
898e62c338fffff;-11.997419;-77.10999
898e62c3387ffff;-11.995986;-77.106834
898e62c314bffff;-11.994553;-77.103676
898e62c314fffff;-11.996523;-77.100845
898e62c3147ffff;-11.99509;-77.09769
898e62c310fffff;-11.995626;-77.0917
898e62c310bffff;-11.993656;-77.09453
898e62c3103ffff;-11.992223;-77.09137
898e62c3117ffff;-11.990789;-77.08821
898e62c318fffff;-11.987386;-77.08788
898e62c3113ffff;-11.988819;-77.09104
898e62c318bffff;-11.985415;-77.09071
898e62c31c7ffff;-11.986849;-77.09387
898e62c311bffff;-11.9902525;-77.0942
898e62c3157ffff;-11.991686;-77.09736
898e62c31cfffff;-11.988282;-77.09703
898e62c3143ffff;-11.993119;-77.10052
898e62c3153ffff;-11.989716;-77.10019
898e62c31cbffff;-11.986312;-77.09986
898e62c315bffff;-11.991149;-77.10335
898e62c3397ffff;-11.992582;-77.10651
898e62c302fffff;-11.989179;-77.10618
898e62c3023ffff;-11.985775;-77.10585
898e62c3027ffff;-11.987745;-77.10302
898e62c3383ffff;-11.994016;-77.109665
898e62c339bffff;-11.992045;-77.112495
898e62c306fffff;-11.990075;-77.115326
898e62c3063ffff;-11.986671;-77.11499
898e62c3077ffff;-11.985238;-77.11183
898e62c303bffff;-11.983805;-77.10868
898e62c302bffff;-11.987208;-77.10901
898e62c3067ffff;-11.988642;-77.11217
898e62c3393ffff;-11.990612;-77.10934
898e62c3627ffff;-11.973952;-77.122826
898e62c3633ffff;-11.968577;-77.12532
898e62c3623ffff;-11.971982;-77.125656
898e62c3053ffff;-11.975923;-77.119995
898e62c301bffff;-11.97646;-77.114006
898e62c3057ffff;-11.977894;-77.117165
898e62c3013ffff;-11.975027;-77.11085
898e62c3017ffff;-11.976997;-77.10802
898e62c30abffff;-11.978968;-77.10519
